index:ID,chemical,:LABEL
ETCM_XHCF_432,Ethoxyclusin,chemical
ETCM_XHCF_433,Hemiariensin,chemical
ETCM_XHCF_434,"(8R,8'R)-4-Hydroxycubebinone",chemical
ETCM_XHCF_435,Magnosalin,chemical
ETCM_XHCF_436,(+)-Medioresinol,chemical
ETCM_XHCF_437,"(8R,8'R,9'S)-5-Methoxyclusin",chemical
ETCM_XHCF_438,Î‘-O-Methylcubebin,chemical
ETCM_XHCF_439,"(5Î‘,8Î‘)-2-Oxo-1(10),3,7(11)-Guaiatrien-12,8-Olide",chemical
ETCM_XHCF_440,Piperenol A,chemical
ETCM_XHCF_441,Piperenol B,chemical
ETCM_XHCF_442,(X{2212})-Thujaplicatin Trimethyl Ether,chemical
ETCM_XHCF_443,"1-(2,4,5-Trimethoxyphenyl)-1,2-Propanedione",chemical
ETCM_XHCF_444,(+)-Zeylenol,chemical
ETCM_XHCF_445,Corilagin,chemical
ETCM_XHCF_446,Cosbene,chemical
ETCM_XHCF_447,"9,10-Dihydroxystearic Acid",chemical
ETCM_XHCF_448,Dimelic Acid,chemical
ETCM_XHCF_449,Ricinine,chemical
ETCM_XHCF_450,Ricinoleic Acid,chemical
ETCM_XHCF_451,Sebacic Acid,chemical
ETCM_XHCF_452,Suberic Acid,chemical
ETCM_XHCF_453,Avicularin,chemical
ETCM_XHCF_454,Aviculin,chemical
ETCM_XHCF_455,Myricetin-3-O-(3''-O-Galloyl)-Î‘-Rhamnopyranoside,chemical
ETCM_XHCF_456,Rhamnetin-3-Galactoside,chemical
ETCM_XHCF_457,D-Mannose,chemical
ETCM_XHCF_458,Galactose,chemical
ETCM_XHCF_459,Isoguvacine,chemical
ETCM_XHCF_460,"Procyanidin A1,Procyanidin C1",chemical
ETCM_XHCF_461,Arecaidine,chemical
ETCM_XHCF_462,Arecatannin A1,chemical
ETCM_XHCF_463,Arecatannin A2,chemical
ETCM_XHCF_464,Arecolidine,chemical
ETCM_XHCF_465,Arecoline,chemical
ETCM_XHCF_466,"Decanoic Acid,Capric Acid",chemical
ETCM_XHCF_467,Dodecenoic Acid,chemical
ETCM_XHCF_468,Guvacine,chemical
ETCM_XHCF_469,Guvacoline,chemical
ETCM_XHCF_470,Homoarecoline,chemical
ETCM_XHCF_471,Myristoleic Acid,chemical
ETCM_XHCF_472,"Proanthocyanidin B2,Procyanidinb2",chemical
ETCM_XHCF_473,Procyanidin B1,chemical
ETCM_XHCF_474,Procyanidin B3,chemical
ETCM_XHCF_475,Tetradecenoic Acid A,chemical
ETCM_XHCF_476,Tetradecenoic Acid B,chemical
ETCM_XHCF_477,Dl-Isoborneol,chemical
ETCM_XHCF_478,Alphitolic Acid,chemical
ETCM_XHCF_479,Asiatic Acid,chemical
ETCM_XHCF_480,Borneol,chemical
ETCM_XHCF_481,Borneol,chemical
ETCM_XHCF_482,Camphor,chemical
ETCM_XHCF_483,Î“-Caryophyllene,chemical
ETCM_XHCF_484,Dipterocarpol,chemical
ETCM_XHCF_485,Dryobalanone,chemical
ETCM_XHCF_486,"Beta-Elemene,Î’-Elemene",chemical
ETCM_XHCF_487,Erythrodiol,chemical
ETCM_XHCF_488,D-Isoborneol,chemical
ETCM_XHCF_489,"(1R,2R,4R)-1,7,7-Trimethylbicyclo[2.2.1]Heptan-2-Ol,Isoborneol,L-Isoborneol",chemical
ETCM_XHCF_490,Lignoceric Acid,chemical
ETCM_XHCF_491,Triacontane,chemical
ETCM_XHCF_492,Corylidin,chemical
ETCM_XHCF_493,"P-Cymol , P-Cymene,Xanthotoxin",chemical
ETCM_XHCF_494,Isobavachin,chemical
ETCM_XHCF_495,Isopsoralidin,chemical
ETCM_XHCF_496,"Corylifolinin,Isobavachalcone",chemical
ETCM_XHCF_497,Isoneobavachalcone,chemical
ETCM_XHCF_498,Daucosterol,chemical
ETCM_XHCF_499,Daucosterol,chemical
ETCM_XHCF_500,Bavachinin,chemical
ETCM_XHCF_501,Bavachromene,chemical
ETCM_XHCF_502,Pegaline,chemical
ETCM_XHCF_503,3-Epioleanolic Acid,chemical
ETCM_XHCF_504,Brasilin,chemical
ETCM_XHCF_505,3'-Deoxy-4-O-Methylsappanol,chemical
ETCM_XHCF_506,3'-Deoxysappanol,chemical
ETCM_XHCF_507,3-Deoxysappanone B,chemical
ETCM_XHCF_508,Hematein,chemical
ETCM_XHCF_509,7-Hydroxy-3-(4'-Hydroxybenzylidene)-Chroman-4-One,chemical
ETCM_XHCF_510,"2'-Methoxy-3,4,4'-Trihydroxychalcone",chemical
ETCM_XHCF_511,3'-O-Methylbrazilin,chemical
ETCM_XHCF_512,3'-O-Methyl Episappanol,chemical
ETCM_XHCF_513,4-O-Methyl Episappanol,chemical
ETCM_XHCF_514,10-O-Methyl Protosappanin B,chemical
ETCM_XHCF_515,3'-O-Methyl Sappanol,chemical
ETCM_XHCF_516,4-O-Methyl Sappanol,chemical
ETCM_XHCF_517,Neoprotosappanin,chemical
ETCM_XHCF_518,Neosappanone A,chemical
ETCM_XHCF_519,Protosappanin A,chemical
ETCM_XHCF_520,Protosappanin A Dimethyl Acetal,chemical
ETCM_XHCF_521,Protosappanin B,chemical
ETCM_XHCF_522,Protosappanin C,chemical
ETCM_XHCF_523,Protosappanin C Dimethyl Acetal,chemical
ETCM_XHCF_524,Protosappanin E1,chemical
ETCM_XHCF_525,Protosappanin E2,chemical
ETCM_XHCF_526,Sappanin,chemical
ETCM_XHCF_527,Sappanol,chemical
ETCM_XHCF_528,Sappanone B,chemical
ETCM_XHCF_529,Tetraacetylbrazilin,chemical
ETCM_XHCF_530,Acetyljujuboside B,chemical
ETCM_XHCF_531,Caaverine,chemical
ETCM_XHCF_532,Ceanothic Acid,chemical
ETCM_XHCF_533,Ebelin Lactone,chemical
ETCM_XHCF_534,Jujubogenin,chemical
ETCM_XHCF_535,Jujuboside A1,chemical
ETCM_XHCF_536,Jujuboside C,chemical
ETCM_XHCF_537,Jujuboside D,chemical
ETCM_XHCF_538,Jujuboside E,chemical
ETCM_XHCF_539,Juzirine,chemical
ETCM_XHCF_540,Sanjoinenine,chemical
ETCM_XHCF_541,Sanjoinine B,chemical
ETCM_XHCF_542,Sanjoinine D,chemical
ETCM_XHCF_543,Sanjoinine F,chemical
ETCM_XHCF_544,Sanjoinine G1,chemical
ETCM_XHCF_545,Sanjoinine G2,chemical
ETCM_XHCF_546,Zivulgarin,chemical
ETCM_XHCF_547,Aescin,chemical
ETCM_XHCF_548,Tianshic Acid,chemical
ETCM_XHCF_549,"(7S,8R) Dehydrodiconiferyl Alcohol 9'-Î’-Glucopyranoside",chemical
ETCM_XHCF_550,Isolariciresinol-4-O-Î’-D-Glucopyranoside,chemical
ETCM_XHCF_551,2-Minaline,chemical
ETCM_XHCF_552,"9(10)Z,Î‘-Trans-Bergamotenol",chemical
ETCM_XHCF_553,Cpb-53-641-1,chemical
ETCM_XHCF_554,Dendrolasin,chemical
ETCM_XHCF_555,Diethylene Glycol Monobenzoate,chemical
ETCM_XHCF_556,"(7S,8R)-Dihydro-3'-Hydroxy-8-Hydroxy-Methyl-7-(4-Hydroxy-3-Methoxyphenyl)-1'-Benzofuranpropanol",chemical
ETCM_XHCF_557,12-Epirockogenin,chemical
ETCM_XHCF_558,Sym-Homospermidine,chemical
ETCM_XHCF_559,Ketosantalic Acid,chemical
ETCM_XHCF_560,"7S,8S-Nitidanin",chemical
ETCM_XHCF_561,Nortricycloekasantalic Acid,chemical
ETCM_XHCF_562,Î‘-Santalal,chemical
ETCM_XHCF_563,Î’-Santalal,chemical
ETCM_XHCF_564,Î‘-Santalene,chemical
ETCM_XHCF_565,Î’-Santalene,chemical
ETCM_XHCF_566,Î’-Santalic Acid,chemical
ETCM_XHCF_567,Santalic Acid,chemical
ETCM_XHCF_568,Santene,chemical
ETCM_XHCF_569,Santenone,chemical
ETCM_XHCF_570,Santenone Alcohol,chemical
ETCM_XHCF_571,Teresantalaldehyde,chemical
ETCM_XHCF_572,Î‘-Teresantalic Acid,chemical
ETCM_XHCF_573,Teresantalol,chemical
ETCM_XHCF_574,Methyl-Î‘-D-Fructofuranoside,chemical
ETCM_XHCF_575,Persicogenin,chemical
ETCM_XHCF_576,Persicoside,chemical
ETCM_XHCF_577,Salipurposide,chemical
ETCM_XHCF_578,Bis(4-Hydroxybenzyl)Ether Mono-Î’-D-Glucopyranoside,chemical
ETCM_XHCF_579,"4,4'-Dihydroxydiphenyl Methane",chemical
ETCM_XHCF_580,4-Ethoxymethylphenyl-4'-Hydroxybenzylether,chemical
ETCM_XHCF_581,Gastrodamine,chemical
ETCM_XHCF_582,Gastrodin,chemical
ETCM_XHCF_583,4-Hydroxybenzyl Alcohol,chemical
ETCM_XHCF_584,P-Hydroxybenzyl Ethyl Ether,chemical
ETCM_XHCF_585,4-Hydroxybenzyl Methyl Ether,chemical
ETCM_XHCF_586,4-(4'-Hydroxybenzyloxy)Benzyl Methyl Ether,chemical
ETCM_XHCF_587,Tris-[4-(Î’-D-Glucopyranosyloxy)Benzyl]Citrate,chemical
ETCM_XHCF_588,Vanillyl Alcohol,chemical
ETCM_XHCF_589,Descurainin,chemical
ETCM_XHCF_590,Descurainolide A,chemical
ETCM_XHCF_591,Descurainolide B,chemical
ETCM_XHCF_592,Helveticoside,chemical
ETCM_XHCF_593,Isorhamnetin-7-Î’-D-Gentiobioside,chemical
ETCM_XHCF_594,Isorhamnetin-3-O-Glucoside,chemical
ETCM_XHCF_595,Kaempferol-3-Î’-D-Glucopyranosyl-7-O-[(2-O-Trans-Sinnapoyl)-Î’-D-Glucopyranosyl (1â†’6)]-Î’-D-Glucopyranoside,chemical
ETCM_XHCF_596,4-Pentenamide,chemical
ETCM_XHCF_597,Quercetin-7-O-Î’-D-Glucopyranosyl(1â†’6)-Î’-D-Glucopyranoside,chemical
ETCM_XHCF_598,Sinapic Acid Ethyl Ester,chemical
ETCM_XHCF_599,Cis-Sinapic Acid Glucoside,chemical
ETCM_XHCF_600,Trans-Sinapic Acid Glucoside,chemical
ETCM_XHCF_601,Astilbin,chemical
ETCM_XHCF_602,5-O-Caffeoylshikimic Acid,chemical
ETCM_XHCF_603,"7,6'-Dihydroxy-3'-Methoxyisoflavone",chemical
ETCM_XHCF_604,Isoastilbin B,chemical
ETCM_XHCF_605,Smiglaside A,chemical
ETCM_XHCF_606,Smiglaside B,chemical
ETCM_XHCF_607,Smiglaside C,chemical
ETCM_XHCF_608,Smiglaside D,chemical
ETCM_XHCF_609,Smiglaside E,chemical
ETCM_XHCF_610,Smitilbin,chemical
ETCM_XHCF_611,"2,4,6-Trihydroxyacetophenone-2,4-Di-O-Î’-D-Glucopyranoside",chemical
ETCM_XHCF_612,Tufulingoside,chemical
ETCM_XHCF_613,6'-O-Acetylpseudolaric Acid B-O-Î’-D-Glucopyranoside,chemical
ETCM_XHCF_614,Deacetylpseudolaric Acid A,chemical
ETCM_XHCF_615,Deacetylpseudolaric Acid C2,chemical
ETCM_XHCF_616,"2',3'-Dihydroxy-1'-Propoxypseudolarate B",chemical
ETCM_XHCF_617,Methyl Pseudolarate A,chemical
ETCM_XHCF_618,Methyl Pseudolarate B,chemical
ETCM_XHCF_619,Pseudolaric Acid A,chemical
ETCM_XHCF_620,Pseudolaric Acid A-O-Î’-D-Glucopyranoside,chemical
ETCM_XHCF_621,Pseudolaric Acid B,chemical
ETCM_XHCF_622,Pseudolaric Acid B-O-Î’-D-Glucopyranoside,chemical
ETCM_XHCF_623,Pseudolaric Acid C,chemical
ETCM_XHCF_624,Pseudolaric Acid C2,chemical
ETCM_XHCF_625,Pseudolaric Acid D,chemical
ETCM_XHCF_626,Pseudolaric Acid E,chemical
ETCM_XHCF_627,Pseudolaric Acid F,chemical
ETCM_XHCF_628,Pseudolaric Acid G,chemical
ETCM_XHCF_629,Pseudolaric Acid H,chemical
ETCM_XHCF_630,Pseudolarifuroic Acid,chemical
ETCM_XHCF_631,Pseudolarolide A,chemical
ETCM_XHCF_632,Pseudolarolide B,chemical
ETCM_XHCF_633,Pseudolarolide C,chemical
ETCM_XHCF_634,Pseudolarolide D,chemical
ETCM_XHCF_635,Pseudolarolide E,chemical
ETCM_XHCF_636,Pseudolarolide H,chemical
ETCM_XHCF_637,Pseudolarolide I,chemical
ETCM_XHCF_638,Cuscutic Resinoside A,chemical
ETCM_XHCF_639,Neosesamin,chemical
ETCM_XHCF_640,Quercetin-3-O-Î’-D-Galactoside-7-O-Î’-Glucoside,chemical
ETCM_XHCF_641,Hydrocyanic Acid,chemical
ETCM_XHCF_642,Isosaponarin,chemical
ETCM_XHCF_643,Melanin,chemical
ETCM_XHCF_644,Sapxanthone,chemical
ETCM_XHCF_645,Segetoside A,chemical
ETCM_XHCF_646,Segetoside B,chemical
ETCM_XHCF_647,Segetoside C,chemical
ETCM_XHCF_648,Segetoside D,chemical
ETCM_XHCF_649,Segetoside E,chemical
ETCM_XHCF_650,Segetoside F,chemical
ETCM_XHCF_651,Segetoside G,chemical
ETCM_XHCF_652,Segetoside H,chemical
ETCM_XHCF_653,Segetoside I,chemical
ETCM_XHCF_654,Segetoside J,chemical
ETCM_XHCF_655,Segetoside K,chemical
ETCM_XHCF_656,Vaccarin,chemical
ETCM_XHCF_657,Vaccaroside,chemical
ETCM_XHCF_658,Vaccaxanthone,chemical
ETCM_XHCF_659,Vacsegoside B,chemical
ETCM_XHCF_660,Clemaphenol A,chemical
ETCM_XHCF_661,Clematichinenol,chemical
ETCM_XHCF_662,Clematoside A,chemical
ETCM_XHCF_663,Clematoside A',chemical
ETCM_XHCF_664,Clematoside B,chemical
ETCM_XHCF_665,Clematoside C,chemical
ETCM_XHCF_666,"2-Deoxy-D-Ribono-1,4-Lactone",chemical
ETCM_XHCF_667,Embelin,chemical
ETCM_XHCF_668,3Î’-[(O-Î’-D-Glucopyranosyl-(1â†’4)-O-Î’-D-Ribopyranosyl-(1â†’3)-O-Î‘-L-Rhamnopyranosyl-(1â†’2)-Î‘-L-Arabinopyranosyl)Oxy]-21Î‘-Hydroxyolean-12-En-28-Oic Acid O-Î‘-L-Rhamnopyranosyl-(1â†’4)-O-Î’-D-Glucopyranosyl-(1â†’6)-Î’-D-Glucopyranosyl Ester,chemical
ETCM_XHCF_669,3Î’-[(O-Î’-D-Glucopyranosyl-(1â†’4)-O-Î’-D-Ribopyranosyl-(1â†’3)-O-Î‘-L-Rhamnopyranosyl-(1â†’2)-Î‘-L-Arabinopyranosyl)Oxy]Olean-12-En-28-Oic Acid O-Î’-D-Glucopyranosyl Ester,chemical
ETCM_XHCF_670,3Î’-[(O-Î’-D-Glucopyranosyl-(1â†’4)-O-Î’-D-Ribopyranosyl-(1â†’3)-O-Î‘-L-Rhamnopyranosyl-(1â†’2)-Î‘-L-Arabinopyranosyl)Oxy]Olean-12-En-28-Oic Acid O-Î‘-L-Rhamnopyranosyl-(1â†’4)-O-Î’-D-Glucopyranosyl-(1â†’6)-Î’-D-Glucopyranosyl Ester,chemical
ETCM_XHCF_671,Oleanolic Acid-3-O-Î’-D-Glucopyranosyl(1â†’4)-Î’-D-Glucopyranosyl(1â†’4)-Î’-D-Ribopyranosyl(1â†’3)-Î‘-L-Rhamnopyranosyl(1â†’2)-Î‘-L-Arabinopyranoside,chemical
ETCM_XHCF_672,Oleanolic Acid-3-O-Î’-D-Glucopyranosyl(1â†’4)-Î’-D-Glucopyranosyl(1â†’4)-Î’-D-Xylopyranosyl(1â†’3)-Î‘-L-Rhamnopyranosyl(1â†’2)-Î‘-L-Arabinopyranoside,chemical
ETCM_XHCF_673,Oleanolic Acid 3-O-Î’-D-Glucopyranosyl(1â†’4)-Î’-D-Ribopyranosyl(1â†’3)-Î‘-L-Rhamnopyranosyl(1â†’2)-Î‘-L-Arabinopyranoside,chemical
ETCM_XHCF_674,Oleanolic Acid-3-O-Î’-D-Glucopyranosyl(1â†’4)-Î’-D-Xylopyranosyl(1â†’3)-Î‘-L-Rhamnopyranosyl(1â†’2)-Î‘-L-Arabinopyranoside,chemical
ETCM_XHCF_675,Oleanolic Acid 3-O-Î’-D-Ribopyranosyl(1â†’3)-Î‘-L-Rhamnopyranosyl(1â†’2)-Î‘-L-Arabinopyranoside,chemical
ETCM_XHCF_676,Oleanolic Acid 3-O-Î’-D-Xylopyranosyl(1â†’2)-Î‘-L-Arabinopyranoside,chemical
ETCM_XHCF_677,Oleanolic Acid 3-O-Î’-D-Xylopyranosyl(1â†’3)-Î‘-L-Rhamnopyranosyl(1â†’2)-Î‘-L-Arabinopyranoside,chemical
ETCM_XHCF_678,Prosapogenin Cp0,chemical
ETCM_XHCF_679,Prosapogenin Cp2A,chemical
ETCM_XHCF_680,Prosapogenin Cp6,chemical
ETCM_XHCF_681,Prosapogenin Cp8,chemical
ETCM_XHCF_682,Prosapogenin Cp8A,chemical
ETCM_XHCF_683,Prosapogenin Cp10,chemical
ETCM_XHCF_684,Prosapogenin Cp10A,chemical
ETCM_XHCF_685,3Î’-[(O-Î‘-L-Rhamnopyranosyl-(1â†’6)-O-Î’-D-Glucopyranosyl-(1â†’4)-O-Î’-D-Glucopyranosyl-(1â†’4)-O-Î’-D-Ribopyranosyl-(1â†’3)-O-Î‘-L-Rhamnopyranosyl-(1â†’2)-Î‘-L-Arabinopyranosyl)Oxy]Olean-12-En-28-Oic Acid,chemical
ETCM_XHCF_686,3Î’-[(O-Î‘-L-Rhamnopyranosyl-(1â†’6)-O-Î’-D-Glucopyranosyl-(1â†’4)-O-Î’-D-Glucopyranosyl-(1â†’4)-O-Î’-D-Ribopyranosyl-(1â†’3)-O-Î‘-L-Rhamnopyranosyl-(1â†’2)-Î‘-L-Arabinopyranosyl)Oxy]Olean-12-En-28-Oic Acid Î’-D-Glucopyranosyl Ester,chemical
ETCM_XHCF_687,3Î’-[(O-Î‘-L-Rhamnopyranosyl-(1â†’6)-O-Î’-D-Glucopyranosyl-(1â†’4)-O-Î’-D-Glucopyranosyl-(1â†’4)-O-Î’-D-Ribopyranosyl-(1â†’3)-O-Î‘-L-Rhamnopyranosyl-(1â†’2)-Î‘-L-Arabinopyranosyl)Oxy]Olean-12-En-28-Oic Acid O-Î‘-L-Rhamnopyranosyl-(1â†’4)-O-Î’-D-Glucopyranosyl-(1â†’6)-Î’-D-Glucopyranosyl Ester,chemical
ETCM_XHCF_688,3Î’-[(O-Î’-D-Ribopyranosyl-(1â†’3)-O-Î‘-L-Rhamnopyranosyl-(1â†’2)-Î‘-L-Arabinopyranosyl)Oxy]Olean-12-En-28-Oic Acid,chemical
ETCM_XHCF_689,3Î’-[(O-Î’-D-Ribopyranosyl-(1â†’3)-O-Î‘-L-Rhamnopyranosyl-(1â†’2)-Î‘-L-Arabinopyranosyl)Oxy]Olean-12-En-28-Oic Acid O-Î‘-L-Rhamnopyranosyl-(1â†’4)-O-Î’-D-Glucopyranosyl-(1â†’6)-Î’-D-Glucopyranosyl Ester,chemical
ETCM_XHCF_690,Picric Acid,chemical
ETCM_XHCF_691,Chamazulene,chemical
ETCM_XHCF_692,Dehydrolindestrenolide,chemical
ETCM_XHCF_693,Isolinderalactone,chemical
ETCM_XHCF_694,Isolinderoxide,chemical
ETCM_XHCF_695,Laurolitsine,chemical
ETCM_XHCF_696,Lindenene,chemical
ETCM_XHCF_697,Lindenenone,chemical
ETCM_XHCF_698,Linderalactone,chemical
ETCM_XHCF_699,Linderane,chemical
ETCM_XHCF_700,Linderazulene,chemical
ETCM_XHCF_701,Linderene,chemical
ETCM_XHCF_702,Linderene Acetate,chemical
ETCM_XHCF_703,Lindestrene,chemical
ETCM_XHCF_704,Lindestrenolide,chemical
ETCM_XHCF_705,Neolinderalactone,chemical
ETCM_XHCF_706,Strychnilactone,chemical
ETCM_XHCF_707,Strychnistenolide,chemical
ETCM_XHCF_708,Strychnistenolide 6-O-Acetate,chemical
ETCM_XHCF_709,Acetonylevodiamine,chemical
ETCM_XHCF_710,6Î‘-Acetoxy-5-Epilimonin,chemical
ETCM_XHCF_711,6Î’-Acetoxy-5-Epilimonin,chemical
ETCM_XHCF_712,Arachidoside,chemical
ETCM_XHCF_713,Dehydroevodiamine,chemical
ETCM_XHCF_714,"3,3-Dimethylallyl-4-Methoxy-2-Quinolone",chemical
ETCM_XHCF_715,"N,N-Dimethyl-5-Methoxy Tryptamine",chemical
ETCM_XHCF_716,Echinopsine,chemical
ETCM_XHCF_717,Evocarpine,chemical
ETCM_XHCF_718,Evodiamide,chemical
ETCM_XHCF_719,Evodiamine,chemical
ETCM_XHCF_720,Evodianinine,chemical
ETCM_XHCF_721,Evodiaxinine,chemical
ETCM_XHCF_722,Evodinone,chemical
ETCM_XHCF_723,14-Formyldihydrorutaecarpine,chemical
ETCM_XHCF_724,Glaucin A,chemical
ETCM_XHCF_725,Goshuyic Acid,chemical
ETCM_XHCF_726,Goshuyuamide I,chemical
ETCM_XHCF_727,Goshuyuamideii,chemical
ETCM_XHCF_728,Graveoline,chemical
ETCM_XHCF_729,12Î‘-Hydroxyevodol,chemical
ETCM_XHCF_730,12Î‘-Hydroxylimonin,chemical
ETCM_XHCF_731,Jangomolide,chemical
ETCM_XHCF_732,N-(2-Methylaminobenzoyl)Tryptamine,chemical
ETCM_XHCF_733,N-Methylanthranylamide,chemical
ETCM_XHCF_734,1-Methyl-2-Dodecyl-4(1H)-Quinolone,chemical
ETCM_XHCF_735,1-Methyl-2-Nonyl-4(1H)-Quinolone,chemical
ETCM_XHCF_736,"1-Methyl-2-[(6Z,9Z)-6,9-Pentadecadienyl]-4(1H)-Quinolone",chemical
ETCM_XHCF_737,1-Methyl-2-[(Z)-6-Pentadecenyl]-4(1H)-Quinolone,chemical
ETCM_XHCF_738,1-Methyl-2-[(Z)-9-Pentadecenyl]-4(1H)-Quinolone,chemical
ETCM_XHCF_739,1-Methyl-2-[(Z)-10-Pentadecenyl]-4(1H)-Quinolone,chemical
ETCM_XHCF_740,1-Methyl-2-Pentadecyl-4(1H)-Quinolone,chemical
ETCM_XHCF_741,1-Methyl-2-[(Z)-7-Tridecenyl]-4(1H)-Quinolone,chemical
ETCM_XHCF_742,1-Methyl-2-(Z)-8-Tetradecenyl-4(1H)-Quinolone,chemical
ETCM_XHCF_743,"1-Methyl-2-(4Z,7Z)-4,7-Tridecadienyl-4(1H)-Quinolinone",chemical
ETCM_XHCF_744,1-Methyl-2-[(Z)-5-Undecenyl]-4(1H)-Quinolone,chemical
ETCM_XHCF_745,1-Methyl-2-[(Z)-6-Undecenyl]-4(1H)-Quinolone,chemical
ETCM_XHCF_746,1-Methyl-2-Undecyl-4(1H)-Quinolilone,chemical
ETCM_XHCF_747,Ocimene,chemical
ETCM_XHCF_748,Rutaecarpine,chemical
ETCM_XHCF_749,Rutaevin Acetate,chemical
ETCM_XHCF_750,Synephrine,chemical
ETCM_XHCF_751,"1,2,3,4-Tetrahydro-1-Oxo-Î’-Carboline",chemical
ETCM_XHCF_752,2-Tridecyl-1-Methyl-4(1H)-Quinolone,chemical
ETCM_XHCF_753,2-Tridecyl-4(1H)-Quinolone,chemical
ETCM_XHCF_754,(S)-Peucedanol,chemical
ETCM_XHCF_755,Kokusaginine,chemical
ETCM_XHCF_756,Angeloyl Gomisin H,chemical
ETCM_XHCF_757,Angeloyl Gomisin O,chemical
ETCM_XHCF_758,Angeloyl Gomisin P,chemical
ETCM_XHCF_759,Angeloylgomisin Q,chemical
ETCM_XHCF_760,Angeloylisogomisin O,chemical
ETCM_XHCF_761,Benzoylgomisin H,chemical
ETCM_XHCF_762,Benzoylgomisin P,chemical
ETCM_XHCF_763,Benzoylgomisin Q,chemical
ETCM_XHCF_764,Benzoylisogomisin O,chemical
ETCM_XHCF_765,Î‘-Chamigrene,chemical
ETCM_XHCF_766,Clovene,chemical
ETCM_XHCF_767,2-(P-Cyclohexyl-Phenoxy)Ethanol,chemical
ETCM_XHCF_768,Deoxyschizandrin,chemical
ETCM_XHCF_769,Epigomisin O,chemical
ETCM_XHCF_770,2-(5-Ethenyl-5-Methyl-2-Tetrahydrofuranyl)-6-Methyl-5-Hepten-3-One,chemical
ETCM_XHCF_771,Gomisin B,chemical
ETCM_XHCF_772,Gomisin C,chemical
ETCM_XHCF_773,Gomisin D,chemical
ETCM_XHCF_774,Gomisin E,chemical
ETCM_XHCF_775,Gomisin F,chemical
ETCM_XHCF_776,Gomisin G,chemical
ETCM_XHCF_777,Gomisin H,chemical
ETCM_XHCF_778,Gomisin J,chemical
ETCM_XHCF_779,Gomisin K1,chemical
ETCM_XHCF_780,(+)-Gomisin K3,chemical
ETCM_XHCF_781,Gomisin L1,chemical
ETCM_XHCF_782,Gomisin L2,chemical
ETCM_XHCF_783,(+)-Gomisin M2,chemical
ETCM_XHCF_784,Gomisin O,chemical
ETCM_XHCF_785,Gomisin R,chemical
ETCM_XHCF_786,Gomisin S,chemical
ETCM_XHCF_787,Gomisin T,chemical
ETCM_XHCF_788,"1,2,3,3Î‘,8,8Î‘-Hexahydro-2,2,8-Trimethyl-5,6-Azulenedimethanol",chemical
ETCM_XHCF_789,"(2S,4Ar)-1,1,5,5-Tetramethyl-1,3,4,5,6,7-Hexahydro-2H-2,4A-Methanonaphthalene,58924 Fluka,Isolongifolene",chemical
ETCM_XHCF_790,Isoschizandrin,chemical
ETCM_XHCF_791,Methyl Benzyl Ether,chemical
ETCM_XHCF_792,1-Methyl-4-Methylethenylcyclohexene,chemical
ETCM_XHCF_793,Nonylphenol,chemical
ETCM_XHCF_794,Nordihydroguaiaretic Acid,chemical
ETCM_XHCF_795,"1,1Î‘,4,5,6,7,7Î‘,7Î’-Octahydro-1,1,7,7Î‘-Tetramethyl-2H-Cyclopropa (Î‘)-Naphthalen-2-One",chemical
ETCM_XHCF_796,"1,1Î‘,2,4,6,7,7Î‘,7Î’-Octahydro-1,1,7,7Î‘-Tetramethyl-5H-Cyclopropa (Î‘)-Naphthalen-5-One",chemical
ETCM_XHCF_797,4-Phenylbicyclo[2.2.2]Octan-1-Ol,chemical
ETCM_XHCF_798,2-(2-Phenyl Cyclohexyloxy) Ethanol,chemical
ETCM_XHCF_799,Phenyl-2-Propanone,chemical
ETCM_XHCF_800,Pregomisin,chemical
ETCM_XHCF_801,Pseudo-Î“-Schisandrin,chemical
ETCM_XHCF_802,Rubschisantherin,chemical
ETCM_XHCF_803,Schisandrol B,chemical
ETCM_XHCF_804,Schisanhenol Acetate,chemical
ETCM_XHCF_805,Schisanhenol B,chemical
ETCM_XHCF_806,Schisantherin C,chemical
ETCM_XHCF_807,Schisantherin D,chemical
ETCM_XHCF_808,Schisantherin E,chemical
ETCM_XHCF_809,Schizandrin C,chemical
ETCM_XHCF_810,Sesquicarene,chemical
ETCM_XHCF_811,Tigloylgomisin P,chemical
ETCM_XHCF_812,"Î‘-Tocopher,Tocopherol",chemical
ETCM_XHCF_813,Vitamin EÎ²,chemical
ETCM_XHCF_814,Vitamin EÎ´,chemical
ETCM_XHCF_815,Schisanlactone A,chemical
ETCM_XHCF_816,Schisanlactone B,chemical
ETCM_XHCF_817,Schisanlactone C,chemical
ETCM_XHCF_818,Schisanlactone D,chemical
ETCM_XHCF_819,Acetyl Panaxydol,chemical
ETCM_XHCF_820,3-Cyclohexyldodecane,chemical
ETCM_XHCF_821,Linarionoside A,chemical
ETCM_XHCF_822,8-Methyl Capric Acid,chemical
ETCM_XHCF_823,Panaquinquecol 1,chemical
ETCM_XHCF_824,Panose,chemical
ETCM_XHCF_825,Panose B,chemical
ETCM_XHCF_826,Panose C,chemical
ETCM_XHCF_827,"3Î’,6Î‘,12Î’,20S,25-Pentahydroxyl-Dammar-23-Ene-6-O-Î’-D-Glucopyranoside-20-O-Î’-D-Glucopyranosyl-3-O-Î’-D-Xylopyranosyl(1â†’6)-D-Glucopyranoside",chemical
